PLAIN-3	breast cancer cells feed on cholesterol
PLAIN-2946	mushrooms appear to have an antiinflammatory effect on human arterial lining cells in vitro  which may help stop the inflammatory cascade thought integral to the progression of atherosclerotic  arteryclogging  heart disease  the effects of shitake  crimini  oyster  maitake and plain white button mushrooms are compared
PLAIN-2946	making our arteries less sticky
PLAIN-2947	by preventing the buildup of cholesterol in our blood stream  we can prevent atherosclerosis in our coronary arteries  the leading cause of death in the united states for both men and women  this involves increasing our intake of fibercontaining plant foods and decreasing our intake of trans fat  saturated fat  and cholesterol found in junk food and animal products
PLAIN-2947	blocking the first step of heart disease
PLAIN-2948	atherosclerotic plaques in coronary arteries may be more aptly described as pimples  initiated by the infiltration of cholesterol into the lining of our arteries  the ending  should blood flow to our heart muscle be cut off by a clot formed by the rupture of one of these inflamed pockets of pus in our arterial lining  is a heart attack
PLAIN-2948	arterial acne
PLAIN-2951	delusional parasitosis is a form of psychosis characterized by the false belief that one is infested with some sort of parasite  it can be triggered by a variety of brain diseases  including parasites themselves
PLAIN-2951	not so delusional parasitosis
PLAIN-2952	maggot meat spray
PLAIN-2952	given their inherent resistance to foodpoisoning bacteria  maggots can be used to create an antibacterial food additive to increase the safety of the meat supply
PLAIN-2953	bacteriaeating viruses  bacteriophages  have been approved as meat additives to reduce the risk of listeria and campylobacter found in processed meat and poultry products  but there is a concern they could spread toxin genes between bacteria
PLAIN-2953	viral meat spray
PLAIN-2954	tongue worm in human eye
PLAIN-2954	a case report  and video  of the wormlike  bloodsucking parasite linguatula serrata found in organ meats that can migrate through the intestinal wall  into the bloodstream  and then inside one s eyeball
PLAIN-2955	a profile of the study  dirty money  an investigation into the hygiene status of some of the world  s currencies as obtained from food outlets   the level of fecal bacteria contamination on banknotes is compared between australia  burkina faso  africa   china  ireland  the netherlands  new zealand  nigeria  mexico  the united kingdom  and the united states
PLAIN-2955	don  t put your money where your mouth is
PLAIN-2956	how often do retail deli workers wash their hands at both independent and chain stores  this is important given the potential for lifethreatening bloodborne viruses such as hepatitis c
PLAIN-2956	handwashing compliance of retail deli workers
PLAIN-2957	people taking dietary supplements may  in some cases  be paying to make themselves sick  this video covers folic acid  beta carotene  and green tea supplements
PLAIN-2957	some dietary supplements may be more than a waste of money
PLAIN-2958	a consumer reports investigation into the safety of protein supplements found that more than half exceed the california prop 65  safe drinking water and toxic enforcement act  action levels
PLAIN-2958	heavy metals in protein powder supplements
PLAIN-2961	dangerous advice from health food store employees
PLAIN-2961	employees in natural food stores have been caught giving advice that is not only scientifically baseless  but also risky and downright dangerous
PLAIN-2962	most health food store supplement aisle employees have little or no training and make wildly dissimilar recommendations  even when they re consistent  the levels of active ingredients in supplements may not be  we should not assume the multibillion dollar supplement industry has our best interests any closer to heart than the pharmaceutical industry
PLAIN-2962	bad advice from health food store employees
PLAIN-2963	health food store supplement advice
PLAIN-2963	studies in the us and canada focus on what advice and supplements natural food store employees would offer a woman suffering from breast cancer
PLAIN-2964	in a survey of three national brands of tuna in the united states  most cans exceeded the us environmental protection agency  s safety level for human consumption
PLAIN-2964	which brand of tuna has the most mercury
PLAIN-2965	hair testing for mercury before considering pregnancy
PLAIN-2965	the epa safety limit on mercury in fish may not sufficiently protect pregnant women in the united states  this has led to a recommendation that fisheating women get tested for mercury before considering getting pregnant
PLAIN-2966	the consumption of dark fish  such as salmon  swordfish  bluefish  mackerel  and sardines  may increase one s risk of atrial fibrillation  an irregular heart beat rhythm associated with stroke  dementia  heart failure  and a shortened lifespan
PLAIN-2966	red fish  white fish  dark fish  atrial fibrillation
PLAIN-2967	a fine kettle of fluoxetine
PLAIN-2967	excreted pharmaceutical drugs such as prozac can end up polluting our waterways and may bioaccumulate in fish flesh
PLAIN-2968	amnesic seafood poisoning
PLAIN-2968	there s a rare toxin called domoic acid that can turn up in tuna and other seafood and cause anterograde amnesia  the loss of shortterm memory popularized in the movie memento
PLAIN-2971	prevent glaucoma and see 27 miles farther
PLAIN-2971	the risk of glaucoma  the second leading cause of blindness  appears to be dramatically reduced by kale or collard greens consumption  thanks to the phytonutrient pigments lutein and zeaxanthin
PLAIN-2972	a healthy diet may not only prevent the complications of diabetes  but also reduce the risk of agerelated macular degeneration  another common cause of blindness
PLAIN-2972	preventing macular degeneration with diet
PLAIN-2973	garden variety antiinflammation
PLAIN-2973	the variety of fruit and vegetable consumption may decrease disease risk  independent of quantity
PLAIN-2974	apples and oranges  dietary diversity
PLAIN-2974	in addition to quantity and quality  the variety of fruits and vegetables consumed matters  as many phytonutrients are not evenly distributed among the various families and parts of plants
PLAIN-2975	dairy is considered a major cause of the acne epidemic and other more serious chronic diseases in the western world due to the  abuse  of the mammalian postnatal signaling system by widespread cow milk consumption
PLAIN-2975	the acnepromoting effects of milk
PLAIN-2976	skim milk and acne
PLAIN-2976	three harvard studies linking acne with dairy consumption in adolescent girls and boys blamed the sex steroid hormone content naturally found in cow s milk  even without added hormones   particularly skim
PLAIN-2977	national dairy council on acne and milk
PLAIN-2977	the harvard nurses  study found an association between high school dairy intake and severe physiciandiagnosed acne
PLAIN-2978	opiatelike casomorphins liberated from the cow  s milk protein casein are accused of participating in the cause of such conditions as  autism  crib death  type i diabetes  postpartum psychosis  circulatory disorders  and food allergies
PLAIN-2978	cow  s milk casomorphin and autism
PLAIN-2982	creatine brain fuel supplementation
PLAIN-2982	vegetarians appear to get more of a cognitive boost than meateaters from creatine supplementation
PLAIN-2983	when meat can be a lifesaver
PLAIN-2983	there are rare birth defects in which the inability to produce certain compounds requires an exogenous source  presented here is a case report of a boy with a mutation in his carnitine transport system
PLAIN-2984	plantbased diets may offer the best investment for dietary health
PLAIN-2984	eating healthy on the cheap
PLAIN-2985	dietary interventions  including increasing fruit and vegetable intake and decreasing meat intake  may not only help slow the progression of chronic obstructive pulmonary disease  but may actually improve lung function
PLAIN-2985	treating copd with diet
PLAIN-2986	preventing copd with diet
PLAIN-2986	chronic obstructive pulmonary disease is now the third leading cause of death  the good news is that in addition to smoking cessation there are dietary interventions that can help prevent copd
PLAIN-2987	can you name a fruit whose processed juice is healthier than just eating the fruit itself
PLAIN-2987	the fruit whose juice is healthier
PLAIN-2988	raw veggies versus cooked for heart disease
PLAIN-2988	fruit and vegetable consumption is associated with a lower risk of heart disease  but which is more protective  raw or cooked
